dia;dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;112;NE;NORDESTE;BAHIA_1;141.38
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;112;NE;NORDESTE;BAHIA_1;141.38
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;112;NE;NORDESTE;BAHIA_1;141.38
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;166;NE;NORDESTE;AREMBEPE;141.423
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;166;NE;NORDESTE;AREMBEPE;141.423
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;166;NE;NORDESTE;AREMBEPE;141.423
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;166;NE;NORDESTE;AREMBEPE;141.423
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;166;NE;NORDESTE;AREMBEPE;141.423
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;166;NE;NORDESTE;AREMBEPE;141.423
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;166;NE;NORDESTE;AREMBEPE;141.423
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;57;NE;NORDESTE;MARACANAU;141.494
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;57;NE;NORDESTE;MARACANAU;141.494
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;57;NE;NORDESTE;MARACANAU;141.494
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;57;NE;NORDESTE;MARACANAU;141.494
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;57;NE;NORDESTE;MARACANAU;141.494
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;57;NE;NORDESTE;MARACANAU;141.494
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;57;NE;NORDESTE;MARACANAU;141.494
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;152;NE;NORDESTE;TERMOCABO;144.0
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;152;NE;NORDESTE;TERMOCABO;144.0
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;152;NE;NORDESTE;TERMOCABO;144.0
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;152;NE;NORDESTE;TERMOCABO;144.0
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;152;NE;NORDESTE;TERMOCABO;144.0
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;152;NE;NORDESTE;TERMOCABO;144.0
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;152;NE;NORDESTE;TERMOCABO;144.0
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;67;NE;NORDESTE;TERMONE;144.741
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;67;NE;NORDESTE;TERMONE;144.741
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;67;NE;NORDESTE;TERMONE;144.741
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;67;NE;NORDESTE;TERMONE;144.741
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;67;NE;NORDESTE;TERMONE;144.741
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;67;NE;NORDESTE;TERMONE;144.741
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;67;NE;NORDESTE;TERMONE;144.741
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;69;NE;NORDESTE;TERMOPB;144.741
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;69;NE;NORDESTE;TERMOPB;144.741
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;69;NE;NORDESTE;TERMOPB;144.741
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;69;NE;NORDESTE;TERMOPB;144.741
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;69;NE;NORDESTE;TERMOPB;144.741
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;69;NE;NORDESTE;TERMOPB;144.741
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;69;NE;NORDESTE;TERMOPB;144.741
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;52;NE;NORDESTE;CAMPINA_GR;145.777
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;52;NE;NORDESTE;CAMPINA_GR;145.777
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;52;NE;NORDESTE;CAMPINA_GR;145.777
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;52;NE;NORDESTE;CAMPINA_GR;145.777
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;52;NE;NORDESTE;CAMPINA_GR;145.777
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;52;NE;NORDESTE;CAMPINA_GR;145.777
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;52;NE;NORDESTE;CAMPINA_GR;145.777
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;170;NE;NORDESTE;SUAPE II;148.327
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;170;NE;NORDESTE;SUAPE II;148.327
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;170;NE;NORDESTE;SUAPE II;148.327
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;170;NE;NORDESTE;SUAPE II;148.327
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;170;NE;NORDESTE;SUAPE II;148.327
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;170;NE;NORDESTE;SUAPE II;148.327
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;170;NE;NORDESTE;SUAPE II;148.327
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;53;NE;NORDESTE;GLOBAL I;165.241
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;53;NE;NORDESTE;GLOBAL I;165.241
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;53;NE;NORDESTE;GLOBAL I;165.241
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;53;NE;NORDESTE;GLOBAL I;165.241
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;53;NE;NORDESTE;GLOBAL I;165.241
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;53;NE;NORDESTE;GLOBAL I;165.241
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;53;NE;NORDESTE;GLOBAL I;165.241
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;55;NE;NORDESTE;GLOBAL II;165.241
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;55;NE;NORDESTE;GLOBAL II;165.241
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;55;NE;NORDESTE;GLOBAL II;165.241
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;55;NE;NORDESTE;GLOBAL II;165.241
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;55;NE;NORDESTE;GLOBAL II;165.241
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;55;NE;NORDESTE;GLOBAL II;165.241
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;55;NE;NORDESTE;GLOBAL II;165.241
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;144;NE;NORDESTE;PETROLINA;269.761
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;144;NE;NORDESTE;PETROLINA;269.761
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;144;NE;NORDESTE;PETROLINA;269.761
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;144;NE;NORDESTE;PETROLINA;269.761
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;144;NE;NORDESTE;PETROLINA;269.761
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;144;NE;NORDESTE;PETROLINA;269.761
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;144;NE;NORDESTE;PETROLINA;269.761
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;161;NE;NORDESTE;POTIGUAR_3;330.464
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;161;NE;NORDESTE;POTIGUAR_3;330.464
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;161;NE;NORDESTE;POTIGUAR_3;330.464
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;161;NE;NORDESTE;POTIGUAR_3;330.464
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;161;NE;NORDESTE;POTIGUAR_3;330.464
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;161;NE;NORDESTE;POTIGUAR_3;330.464
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;161;NE;NORDESTE;POTIGUAR_3;330.464
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;151;NE;NORDESTE;POTIGUAR;330.467
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;151;NE;NORDESTE;POTIGUAR;330.467
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;151;NE;NORDESTE;POTIGUAR;330.467
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;151;NE;NORDESTE;POTIGUAR;330.467
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;151;NE;NORDESTE;POTIGUAR;330.467
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;151;NE;NORDESTE;POTIGUAR;330.467
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;151;NE;NORDESTE;POTIGUAR;330.467
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;159;NE;NORDESTE;TERMOMANAU;393.171
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;159;NE;NORDESTE;TERMOMANAU;393.171
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;159;NE;NORDESTE;TERMOMANAU;393.171
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;159;NE;NORDESTE;TERMOMANAU;393.171
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;159;NE;NORDESTE;TERMOMANAU;393.171
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;159;NE;NORDESTE;TERMOMANAU;393.171
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;159;NE;NORDESTE;TERMOMANAU;393.171
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;160;NE;NORDESTE;PAU FERRO;393.171
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;160;NE;NORDESTE;PAU FERRO;393.171
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;160;NE;NORDESTE;PAU FERRO;393.171
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;160;NE;NORDESTE;PAU FERRO;393.171
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;160;NE;NORDESTE;PAU FERRO;393.171
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;160;NE;NORDESTE;PAU FERRO;393.171
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;160;NE;NORDESTE;PAU FERRO;393.171
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;35;S;SUL;URUGUAIANA;0.0
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;35;S;SUL;URUGUAIANA;0.0
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;35;S;SUL;URUGUAIANA;0.0
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;35;S;SUL;URUGUAIANA;0.0
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;35;S;SUL;URUGUAIANA;0.0
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;35;S;SUL;URUGUAIANA;0.0
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;35;S;SUL;URUGUAIANA;0.0
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;107;S;SUL;PAMPA SUL;12.307
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;107;S;SUL;PAMPA SUL;12.307
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;107;S;SUL;PAMPA SUL;12.307
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;107;S;SUL;PAMPA SUL;12.307
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;107;S;SUL;PAMPA SUL;12.307
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;107;S;SUL;PAMPA SUL;12.307
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;107;S;SUL;PAMPA SUL;12.307
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;156;S;SUL;CANDIOTA_3;15.463
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;156;S;SUL;CANDIOTA_3;15.463
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;156;S;SUL;CANDIOTA_3;15.463
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;156;S;SUL;CANDIOTA_3;15.463
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;156;S;SUL;CANDIOTA_3;15.463
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;156;S;SUL;CANDIOTA_3;15.463
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;156;S;SUL;CANDIOTA_3;15.463
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;149;S;SUL;SAO SEPE;15.483
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;149;S;SUL;SAO SEPE;15.483
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;149;S;SUL;SAO SEPE;15.483
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;149;S;SUL;SAO SEPE;15.483
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;149;S;SUL;SAO SEPE;15.483
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;149;S;SUL;SAO SEPE;15.483
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;149;S;SUL;SAO SEPE;15.483
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;24;S;SUL;J.LACER. C;44.504
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;24;S;SUL;J.LACER. C;44.504
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;24;S;SUL;J.LACER. C;44.504
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;24;S;SUL;J.LACER. C;44.504
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;24;S;SUL;J.LACER. C;44.504
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;24;S;SUL;J.LACER. C;44.504
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;24;S;SUL;J.LACER. C;44.504
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;28;S;SUL;FIGUEIRA;47.234
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;28;S;SUL;FIGUEIRA;47.234
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;28;S;SUL;FIGUEIRA;47.234
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;28;S;SUL;FIGUEIRA;47.234
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;28;S;SUL;FIGUEIRA;47.234
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;28;S;SUL;FIGUEIRA;47.234
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;28;S;SUL;FIGUEIRA;47.234
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;25;S;SUL;J.LACER. B;51.81
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;25;S;SUL;J.LACER. B;51.81
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;25;S;SUL;J.LACER. B;51.81
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;25;S;SUL;J.LACER. B;51.81
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;25;S;SUL;J.LACER. B;51.81
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;25;S;SUL;J.LACER. B;51.81
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;25;S;SUL;J.LACER. B;51.81
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;27;S;SUL;J.LAC. A2;53.231
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;27;S;SUL;J.LAC. A2;53.231
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;27;S;SUL;J.LAC. A2;53.231
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;27;S;SUL;J.LAC. A2;53.231
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;27;S;SUL;J.LAC. A2;53.231
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;27;S;SUL;J.LAC. A2;53.231
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;27;S;SUL;J.LAC. A2;53.231
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;169;S;SUL;MADEIRA;55.329
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;169;S;SUL;MADEIRA;55.329
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;169;S;SUL;MADEIRA;55.329
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;169;S;SUL;MADEIRA;55.329
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;169;S;SUL;MADEIRA;55.329
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;169;S;SUL;MADEIRA;55.329
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;169;S;SUL;MADEIRA;55.329
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;26;S;SUL;J.LAC. A1;62.084
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;26;S;SUL;J.LAC. A1;62.084
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;26;S;SUL;J.LAC. A1;62.084
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;26;S;SUL;J.LAC. A1;62.084
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;26;S;SUL;J.LAC. A1;62.084
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;26;S;SUL;J.LAC. A1;62.084
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;26;S;SUL;J.LAC. A1;62.084
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;254;S;SUL;B.BONITA I;106.141
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;254;S;SUL;B.BONITA I;106.141
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;254;S;SUL;B.BONITA I;106.141
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;254;S;SUL;B.BONITA I;106.141
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;254;S;SUL;B.BONITA I;106.141
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;254;S;SUL;B.BONITA I;106.141
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;254;S;SUL;B.BONITA I;106.141
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;64;S;SUL;S.TIARAJU;174.467
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;64;S;SUL;S.TIARAJU;174.467
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;64;S;SUL;S.TIARAJU;174.467
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;64;S;SUL;S.TIARAJU;174.467
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;64;S;SUL;S.TIARAJU;174.467
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;64;S;SUL;S.TIARAJU;174.467
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;64;S;SUL;S.TIARAJU;174.467
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;48;S;SUL;ARAUCARIA;329.334
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;48;S;SUL;ARAUCARIA;329.334
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;48;S;SUL;ARAUCARIA;329.334
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;48;S;SUL;ARAUCARIA;329.334
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;48;S;SUL;ARAUCARIA;329.334
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;48;S;SUL;ARAUCARIA;329.334
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;48;S;SUL;ARAUCARIA;329.334
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;65;SE;SUDESTE;ATLAN_CSA;0.0
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;65;SE;SUDESTE;ATLAN_CSA;0.0
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;65;SE;SUDESTE;ATLAN_CSA;0.0
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;65;SE;SUDESTE;ATLAN_CSA;0.0
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;65;SE;SUDESTE;ATLAN_CSA;0.0
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;65;SE;SUDESTE;ATLAN_CSA;0.0
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;65;SE;SUDESTE;ATLAN_CSA;0.0
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;155;SE;SUDESTE;GOIANIA 2;0.0
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;155;SE;SUDESTE;GOIANIA 2;0.0
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;155;SE;SUDESTE;GOIANIA 2;0.0
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;155;SE;SUDESTE;GOIANIA 2;0.0
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;155;SE;SUDESTE;GOIANIA 2;0.0
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;155;SE;SUDESTE;GOIANIA 2;0.0
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;155;SE;SUDESTE;GOIANIA 2;0.0
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;12;SE;SUDESTE;CUIABA CC;0.0
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;12;SE;SUDESTE;CUIABA CC;0.0
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;12;SE;SUDESTE;CUIABA CC;0.0
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;12;SE;SUDESTE;CUIABA CC;0.0
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;12;SE;SUDESTE;CUIABA CC;0.0
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;12;SE;SUDESTE;CUIABA CC;0.0
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;12;SE;SUDESTE;CUIABA CC;0.0
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;434;SE;SUDESTE;W.ARJONA O;0.0
31/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;434;SE;SUDESTE;W.ARJONA O;0.0
01/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;434;SE;SUDESTE;W.ARJONA O;0.0
02/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;434;SE;SUDESTE;W.ARJONA O;0.0
03/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;434;SE;SUDESTE;W.ARJONA O;0.0
04/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;434;SE;SUDESTE;W.ARJONA O;0.0
05/01/2024;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;434;SE;SUDESTE;W.ARJONA O;0.0
30/12/2023;30/12/2023;05/01/2024;2024;1;0;PMO Janeiro 2024;153;SE;SUDESTE;DAIA;0.0
